"Cancer","Subset1","Subset2","Isoform ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc004esi.1","AK123976","1.5659935287999234","0.263258629252611","0.004435952141403547","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002lgd.1","AK127787","0.09657209165133408","0.18063297065178166","4.1304755878093964e-16","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010iom.1","AK307172","0.04897578156332958","0","0.000000001195583739899406","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010aej.1","ATXN8OS","0.0047303644110955195","0","0.0027420683829695205","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003vlq.1","AX746567","0.011666597446697539","0","0.004974659674106638","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002trx.1","AX746725","0.09233365235979969","0.016265706935764634","0.0033730111574636432","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001vxu.1","AX747992","0.004340654983926715","0","0.0001550854077333061","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001kfo.1","AX748062","3.0576186152075504","6.19228961388992","0.0000009510562622327432","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003fjc.1","AY769439","0.11395462842410772","0","0.00009183857157440792","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002myk.2","BC011648","1.055597695443732","0.13983409570753","0.00535352429363387","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002gus.1","BC029877","0.002880301565246119","0","0.002623280922164919","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002fnz.3","BC031657","0.5622994559912047","0.21780094015297732","0.000126980539258657","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002imi.2","BC031827","0.007002151880931926","0","0.0054957652399093716","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003pdq.1","BC032020","0.11027863060186636","0","6.177451012226469e-19","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002mdn.2","BC033124","0.5783492715593748","0.13986573704092195","0.00001506400675422215","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002afc.2","BC034927","0.004368016467220389","0","0.0009040473066941823","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003wwo.1","BC035181","0.0019270177530662709","0","0.0021406988136212974","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc004amd.2","BC036431","0.035852457126028844","3.7789264331817997e-137","0.00000000000009864471026916958","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002jaj.1","BC037347","0.02496468256516193","0","0.00000024853007751434353","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003bih.2","BC037972","0.406885218379181","0.047895650199150465","0.001960065004470307","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002jtf.2","BC038218","0.021175314211846614","0","0.0000008486529113529798","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002vcb.1","BC038530","0.02135078495303587","0","0.000010615945827265076","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003qgs.1","BC038719","0.006690310209559884","0","0.00007897180349847508","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003hpw.2","BC038746","0.009687183462657633","0","0.00011533078208971745","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002krz.2","BC041855","0.005708169781082899","0","0.00002069324219407063","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003juz.2","BC042046","0.005055758823278262","0","0.0003352987947683561","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003ike.2","BC042377","0.011252568834565796","0","0.000015767542957896945","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002fcp.1","BC043527","0.004718779831994263","0","0.0040705699783268766","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003xut.2","BC047540","0.017146632570604444","0","0.000000005566685641327302","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001lmn.2","BC047942","0.054742799957349424","0","0.006974350565121844","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001cyn.2","BC048114","0.003894374431737663","0","0.005342787491302214","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003xyw.2","BC048982","0.008880430821920632","0","0.000054209058059412315","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002pec.2","BC062328","2.688076528207159","0.06815441566145901","0.0014911804524159282","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003yao.3","BC062758","2.1313411840767635","0.010945411117730668","0.0000000000031528547958226193","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003ozv.1","BC067243","0.039070584654169654","0","0.007406419556127817","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002xlw.1","BC071794","0.022402811530569566","0","0.00010166410967596367","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc009yis.2","BDNF-AS","0.02725199618805763","0","0.0000014464197580164887","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001mrn.2","BDNF-AS","0.0694056057795576","4.1174642960032e-38","0.0015608095160338882","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc009yix.2","BDNF-AS","0.007972740045990082","0","0.005277019171463492","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc009xng.1","BMS1P6","0.21343528958942173","0","0.0000021031801577914095","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002skf.2","BOLA3-AS1","0.23800984572236517","0","0.0000000000003498325580653753","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003ejk.2","BX537548","0.001173037856968651","0","0.006803630993981693","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010dcv.1","BZRAP1-AS1","0.22200826338397317","0.000000000003183847588035637","0.00000004366875174622812","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001omi.1","C11orf72","0.04685996716583895","0","0.000000000003006417392339291","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010vwj.1","C17orf76-AS1","9.49673862811682","0.000002367229930450959","3.795691126782573e-32","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010vwp.1","C17orf76-AS1","0.26457072191023545","5.546157069976167e-284","0.000000000013904452670855744","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002yqu.3","C21orf49","0.06679174284043894","1.8916367697627414e-48","0.004183579042932909","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002zgz.1","C21orf89","0.12673679220377712","0","0.000000655682717991767","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003fps.3","C3orf65","0.007828545767761756","0","0.000003862132954149177","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003wmm.2","C7orf13","4.506299586853954","2.6487518306494335","0.000000016514631883643148","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001ldm.3","CASC2","0.20806023625865264","1.58100831951477e-66","0.000000033593353807981054","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003cmg.2","CCBP2","0.21675560057396415","0.03497589360396087","0.0018886203401637977","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc009vkq.2","CDK11A","3.2493066423595915","6.084502729194543","0.000000017706212160410025","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001tce.1","CLLU1","0.04579017128941442","1.1017746638435499e-271","0.000013697332895107574","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc011bny.1","CLRN1-AS1","0.0051256130611020715","0","0.00539110229967747","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003zpr.2","CR627240","0.0064046055181758285","0","0.00003114174441127498","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010vhc.1","CRNDE","0.5639336896311492","9.84681680869625e-123","0.0012795743924977985","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002skz.2","DCTN1-AS1","0.0765482677989837","0.014018270051464601","0.0062966098787411474","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001wkz.2","DHRS4-AS1","1.8307932218353231","0.0005127635920216401","8.859469021814629e-19","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001vdw.2","DLEU2","0.17466484968354834","9.422713959845333e-31","0.0000006323636419961434","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003uol.2","DLX6-AS1","0.049155114358264425","0","0.001313383030986212","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003uok.2","DLX6-AS1","0.01263056433141536","0","0.0016075817602589017","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002hac.2","DQ585914","0.011945891046332133","0","0.00332731136637143","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003syq.1","DQ655986","0.2717813609546246","0.003356692324269533","0.00000003950491799524948","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002acy.2","DYX1C1-CCPG1","0.09787428474065689","3.0709480806142266e-55","0.00008013337948355196","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003tqo.2","EGFR-AS1","0.26576632137711864","0.04974706557157926","0.0035040274609462268","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc004bgo.2","FAM225A","0.18339823646540046","0.2553319591592787","0.0017149056362056312","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc009zgc.2","FAM66C","0.0794632920597694","0","0.000000000000029024408747391775","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003yqx.1","FER1L6-AS1","0.015668277428465213","0","0.00012146713668508557","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001vph.1","FGF14-IT1","0.01078604794094698","0","0.000009150134060833109","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002rba.1","FLJ33534","0.01513280437383104","0","0.000017655867049032828","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003qib.1","FLJ46906","0.23638665620849883","1.6226032039400502e-21","0.00000000040370568477115134","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003qic.1","FLJ46906","0.21555234358194342","0","0.0000000007085091140126703","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001xxr.2","FOXN3-AS2","0.008886114780537384","0","0.0016074007341501514","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc011atw.1","GHRLOS","0.017501728515102243","0","0.006473407419615879","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001deb.1","GNG12-AS1","0.036821350855974","0","0.0000000006010350857968208","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003ped.3","GUSBP4","0.08792428337709927","1.4033311979568334e-36","0.0007196341891379061","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002nmc.2","HAPLN4","0.10033971476768737","1.68306560318914e-249","0.00000018241377614038","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002iik.1","HEXIM2","1.3367933421661733","0.4554751792225984","0.00115831608540497","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003syr.1","HOXA-AS3","0.4709552360380382","0.05199556948592333","0.0018781239282416834","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001lvk.1","IGF2-AS","0.10110080875038223","2.3817984864514786e-136","0.002770606078935241","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001nzm.3","KCNK4","0.0089726373910302","0","0.00011561715863386828","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001nzj.1","KCNK4","0.017560691676946353","5.2220281399236e-173","0.00031244803389167815","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc009ydq.2","KCNQ1DN","0.014841452359460048","0","0.00014693754206990131","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001lwp.2","KCNQ1OT1","0.20870635316113703","0.15777720030553302","0.006101505602239686","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003zkd.2","KDM4C","0.035286513000076875","1.1612361575549432e-187","0.00600637102124983","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003vcg.2","LHFPL3-AS1","0.009750482912847655","0","0.00038181535574211256","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc011aes.1","LINC00111","0.030340405498200194","0","0.000048080206947138815","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc011acl.1","LINC00113","0.05561208878351702","0","0.00000015039798427177663","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010goa.2","LINC00114","0.016210661532709475","0","0.0013110978059256953","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010gko.2","LINC00176","0.048940781695166184","4.2640780054108333e-172","0.000005686304622500826","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc011abq.1","LINC00176","0.051204291438526346","2.3181030442018466e-25","0.0000007708121099459817","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010qag.1","LINC00200","0.0073434868463793926","0","0.0035635295978340056","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc004dxj.1","LINC00269","0.017415167533901117","0","0.0006004784469713089","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002arv.2","LINC00277","0.0242778932032565","0","0.000267273357513054","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010dqk.2","LINC00305","0.019978473488114615","0","0.00006514811329756024","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002zdg.2","LINC00319","0.41518333715230915","0.11437661608142113","0.00254456335051605","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002yyv.1","LINC00323","0.36694669037754796","0.14694734533333567","0.0000013677970807559892","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc001vqg.2","LINC00460","4.09520541771792","0.20681560024672166","0.00539964824817936","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010got.1","LINC00479","0.0763916539125454","5.278349924970933e-44","0.00151146037247746","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002csr.1","LINC00514","0.03469622641061072","0","0.0000006142572113952156","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003xhn.2","LINC00589","0.24599114546510786","0.04032992762415371","0.0006016731005281422","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc003wsu.2","LINC00599","0.005794422712824821","0","0.00044410272977250353","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc010amw.1","LINC00639","0.02658273509942385","4.459850407266672e-33","0.00558460255566296","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002ydh.2","LINC00659","0.8325544302685981","0","0.000000014401882353344123","TPM"
"Pancreatic carcinoma","Pancreatic adenocarcinoma - Stage IIB(114)","Pancreatic adenocarcinoma - Stage IIB (adjacent normal)(3)","uc002nbz.1","LINC00661","0.03391080438638069","0","0.0019254539550796917","TPM"
