"Cancer","Subset1","Subset2","Isoform ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003owm.1","AK024736","0.4178876646844411","1.7246332785844911","0.00790471385653237","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003pkm.2","AK024998","0.0876056915942884","4.283719848564499","0.0032302200275829878","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003vqr.1","AK054623","1.1936149639244373","6.3817233296982465","0.00006878694206370278","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003lpb.1","AK054753","0.08742769960685641","0.4192908771879756","0.0000179379129139708","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002rlz.1","AK055918","0.1311947892336145","0.5018325271780473","0.007760382676965169","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003nlp.1","AK056211","0.0056143585777323835","0.12107803320965362","0.00035432039310305476","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003fiz.1","AK056252","0.03385745232257382","0.33344145676141984","0.0000029095011425166778","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001abu.1","AK056486","0.023681150963310315","0.1788861065446655","0.0038449680842712487","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc004eqv.2","AK057519","0.0238460849021771","0.07875427529434945","0.00370911996989733","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002wfu.1","AK090681","0.0024140926923184166","0.27470111056584573","0.000000026450185866886256","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003fto.1","AK091265","0.016264949903584732","3.666628660406129","0.0000000000846796774199791","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001omv.1","AK091996","0","0.9462822869416854","0.0011622367456892236","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003mwg.1","AK092451","0.08334215758562025","0.2337523484352821","0.007420473353909075","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003ncv.1","AK092541","0.04331222488030268","1.1693153044885742","0.0000009880096070156884","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002vdu.1","AK093026","0.18858302797585133","0.4473237897171714","0.0038688285230834693","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003qef.1","AK093513","0","0.056296176933151344","0.0019871062434340943","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001pkw.1","AK094117","0.0024037802115944","1.9225510842761357","0.00014766779929875444","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003jdi.1","AK094462","0.009016103968544617","1.7032796955344964","0.00000000022318304462996325","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003iux.1","AK094945","0.05354648009555524","0.29309250252384084","0.0003256049623165117","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001qya.1","AK096314","0.22580126823603872","0.585937968195251","0.008808211694548398","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001dja.1","AK097722","0.025905012091166916","0.12136236158240403","0.00007570788630520486","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002wcs.1","AK097934","0.007815303922603765","0.11246645407345726","0.0014010719053925735","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001lca.1","AK098198","0.022919306761282014","0.21063650638270148","0.0000020361715967370012","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003prp.2","AK123416","0.5701005577140303","14.239264081903178","0.00009764057781532474","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003lxm.1","AK123543","0.11390682207075975","0.5740898264492605","0.0034436652453666942","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002fhs.1","AK123582","2.2492475258246e-21","0.13375771193840397","0.005750176464174357","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003lux.1","AK123816","4.1084549053082836e-60","0.07990353180688171","0.00013939805628450464","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002rnf.1","AK123934","0.11342731472301253","4.817237459928125","0.00000000000002902647297733101","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001pkv.1","AK124179","0","0.49783471696640824","0.0013326669959587228","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003hei.1","AK124272","0.013019482024952733","0.7452613307945599","0.00000008320108286310724","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002rll.1","AK124439","0.028172640636057","0.5031876195899546","0.000022709342269739856","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003bqo.1","AK124857","0.016735121017212917","0.08271723791149316","0.0009438262893085312","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001alp.1","AK125078","0","0.06618611249800836","0.006583311773896491","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002ale.1","AK125516","0.02995756613067818","0.1429358399513617","0.0037478591818003466","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003dmi.1","AK125532","0.03206997229193867","38.602623289821885","7.065844975862482e-23","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001rbh.2","AK125676","0.0447998309103018","0.305665796966718","0.000009096374567638088","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002uab.1","AK126351","0.03309557210519877","0.10579327019132549","0.003820959622151227","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003mie.2","AK126616","0.0699294406154509","0.5583951073827368","0.0002549933903247763","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003qvx.1","AK127120","0.0009022554627812732","0.08723084180808244","0.000000019501050583772516","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002ugc.1","AK127400","0","0.03238998519747023","0.00001692934162355983","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003fif.1","AK127557","0.05187997462669496","0.260974606671726","0.0002491949713290049","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002lgd.1","AK127787","0.030091560988921167","0.16721808292624143","0.00007015128558212234","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003jvf.1","AK128486","0","0.116561150595547","0.0003543169460139268","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001iid.1","AK128534","0","0.09117937973681906","0.005655103124695137","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001tdb.1","AK130911","0.016326095342162967","0.34351805038241745","0.0010911908119265088","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc010luc.1","AK308605","0.035481443077099634","1.7341863593536453","0.00001009523471023716","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc010iyu.1","AK310013","0","0.03302309217703291","0.0003410754294264042","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc010kux.1","AK311383","1.263752504065171","13.984473556608608","0.0005439809143717815","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001oqx.1","ALG1L9P","0.15139666813032857","0.49758584799385275","0.005153589343491705","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002kwb.2","AQP4-AS1","0.0051558903392516335","0.0869833352920582","0.0019036193211805948","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc010xbm.1","AQP4-AS1","0","0.022720492756299695","0.000924586553198459","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001egg.3","ATP1A1OS","0.3833664632202181","1.7648624241959334","0.0031851427648426295","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003glb.1","AX746755","0.9395984910778278","3.771843184956227","0.0018172096747741077","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001qgd.2","AX747213","0.06563899982076811","0.38590849637139873","0.000521877895512959","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003mtk.1","AX747250","0","0.028913390163162002","0.004627530057994349","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002afb.1","AX747251","0.0037051568545259997","0.21736736617212638","0.0000067864340082108626","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002vms.1","AX747413","0.03601454506542205","0.6585835203507657","0.000004755543586901908","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003mth.1","AX747750","0.08942900152710864","0.5374727259202132","0.000006249457954131829","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002ymk.1","AX747935","0","0.4059065735243311","0.000019513177042098095","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001kfo.1","AX748062","0.30016974642808575","1.2222085870363335","0.001848671187522939","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001mxv.1","AX748080","0.07214698669843767","0.9785096825561449","0.00017801116000126408","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001lpy.2","AX748330","0.7912327734185188","3.038793527101841","0.002053253606764386","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002fxw.1","AX748345","0.07572337106506567","2.3103966627150303","0.000000000010113266377582129","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002tjx.3","AY343891","0.2123047230734938","1.3959912144803475","0.001313182491781832","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003zfx.2","AY343892","0.028564857281456846","0.5732124460883454","0.000000004486828470989595","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002yoy.2","BC014150","0.016967118337300316","0.20366196868162312","0.006194481793222098","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002ixb.2","BC017255","0.29381961892972736","0.9268354337058633","0.00035680357908830746","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003hro.2","BC027846","0.04181231372102465","0.631753238924287","0.0012451551031655492","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002ahe.2","BC028842","0.12274551955974257","0.9430579927048225","0.0007440257135181787","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002gus.1","BC029877","0","0.20309948476540293","0.000004864149186635964","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003mzy.2","BC030116","0","0.03955364202164362","0.0077975839494612295","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002nqv.2","BC030765","0","0.6881766816263929","0.0029309129977151713","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003jbv.1","BC032469","0.0073846684705353","1.6097595975214438","0.0011206217936283772","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002mdn.2","BC033124","0.007603756062273034","0.4640235575147578","0.0005751696713731839","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002zbl.3","BC033260","0.18245645201823232","1.1903938064567523","0.00117517599192358","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002afc.2","BC034927","0","0.02036728107956046","0.0027792864841551645","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001utw.2","BC035084","0.009888418922184996","0.13406827678760191","0.000724419100879581","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003syl.2","BC035889","0.1806382817117204","3.5417332456642607","0.0000000002543461044812652","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003ksb.2","BC036311","0.0019486129407344833","0.02475401249435013","0.0017995688826129837","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc010gir.1","BC037891","0","0.14550481265727586","0.000000426893265272184","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001xov.1","BC038204","0.09245662255076863","9.735667293430875","0.00000002546094505300125","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003wtr.1","BC038546","0.005283489952187768","0.07768493680619645","0.0016995809545753064","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001wvx.1","BC038722","0","0.05296996205801847","0.00968282912158908","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001hap.2","BC038769","0.006353743482025983","0.06764866104225613","0.0028625788304999004","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003jsw.1","BC039381","0.0035754733870822174","0.2662104306767895","0.00000005808641067278312","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002upi.3","BC039382","0.02302870219430007","0.13879866343989217","0.00470493055050755","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002oei.2","BC039524","1.12199353077032","2.0137343229525144","0.0005000763808692021","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002jtz.2","BC040189","0","0.03384547798691016","0.0004585968776818309","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003igy.2","BC040219","0.00148503315795044","0.06542587607855299","0.008440623459222068","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002ftq.2","BC040634","0","0.45803399441600506","0.001422395915939453","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003wkn.2","BC040865","0.009645320705819882","20.270236827950868","0.00000000008331146221294446","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002zbk.1","BC041455","1.4320532892172508","21.65433560986451","0.007056730235470201","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003qeg.1","BC041459","0.007131153569467416","0.2953762786519499","0.0000018967526390119085","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001czn.2","BC042048","0.027608889277686535","0.32074939160271027","0.0003405476708966072","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003gzv.2","BC042091","0.022421908742260913","4.165198665428563","0.00023716635318987058","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003tsv.2","BC042811","0","0.1804395358616887","0.000052046044196028554","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003ixc.1","BC043280","0","0.01395032000614013","0.0028215135254954695","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003xcr.2","BC043400","0.8694662366959758","4.3359957370214115","0.00007402788385917041","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002fyg.1","BC043554","0","0.16244697979263903","0.00015359563287478773","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001upc.2","BC043582","0.06121283020999941","0.4339513732119334","0.0008930137533358309","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001tca.2","BC044741","0.009606018446337334","0.3705509670702324","0.0007470080665901166","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003bgl.1","BC045163","0","3.515846222970938","0.00003574481496371144","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003jlj.2","BC045578","1.2898254871448145","5.630661234809526","0.005426516244732092","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc010cnq.1","BC046191","0.03649552292491131","0.5848380869208369","0.000000021533987230114948","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002std.1","BC046476","1.0618495871825615","3.0852033950371487","0.0034415093293665247","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002xtj.2","BC047609","0.21823391822885851","0.6112054555767359","0.0037519131274386776","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002nsa.1","BC068609","0.016491225471898383","0.14456239911277882","0.00025507521157082055","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002tav.2","BC077729","0.41599361126811063","1.717641942146525","0.0056354569359604095","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc004aut.1","BC080653","2.2241978742224665e-109","0.3087469744753168","0.0025248015325267646","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc010scc.1","BC144418","0.1116304120666904","0.7077595100352067","0.003113796257000778","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003pqz.2","BVES-AS1","0.005125422672004683","0.4531818585151761","0.00027778267378565294","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001zyi.2","BX537481","0.029299374319859434","0.16191774630806102","0.0012107100409869116","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003ste.2","BX538274","0","0.005246216183793137","0.0031884181962472","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc003uia.1","BX647900","0.00837705044816245","0.3325188295746412","0.00000004526481087999097","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002jkh.1","BX648926","0.016403630115071","0.08471258907194106","0.0000013537221202876103","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001rbs.1","C12orf36","0.008933842811807367","0.6179517195943347","0.0012445319319239385","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001yfy.2","C14orf64","0.10162816283092728","1.45238552827425","0.000000005805123399485257","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001yfw.2","C14orf64","0.05339486036639892","2.1179045398029333","0.00000000005137198243947794","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc010avq.2","C14orf64","0.021589149836228335","0.15814061865098172","0.009030296640493223","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001yfx.2","C14orf64","0.05508009472688099","0.4067692893030887","0.006295548176800881","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002jwo.2","C1QTNF1-AS1","0.005838982758059351","0.15296394716281342","0.00003261488949551658","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc001qsp.2","C1RL-AS1","0.3944565245223958","2.3640463879783526","0.0006232685727213991","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002yqs.2","C21orf49","0.22491613312477163","1.56366281775997","0.00010787590936400535","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002zgj.3","C21orf67","0.023040231049526887","0.19751269309266192","0.0013440293457137756","TPM"
"Renal Cell Carcinoma","Kidney Chromophobe - Stage IV(6)","Kidney Chromophobe (adjacent normal)(25)","uc002yyd.3","C21orf88","0.0031101106440211","0.2590537438696868","0.008009058638748128","TPM"
